title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Outros,Romance,Science Fiction,Thriller,War,Western,20th Century Fox,Columbia Pictures,Goldwyn,Mayer,Metro,Paramount Pictures,RKO Radio Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Sin City: A Dame to Kill For,6.391,8.279697133877628,102.0,17.989897843244528,6.9402,6.5,175240.0,2014,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3654680007912159,52.91554438261192,5.371276920074929,44.3548182,2.943907145307067,2.227828909829929,False,True,False,False,False,0,3.0478755971109517,1.0153645805944946,0.3038018175053478
The State I Am In,6.8,4.060443010546419,106.0,14.914123179965662,1.3508,6.9,2849.0,2001,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08488057964139213,27.61101247171565,6.660750253174094,9.18544,2.767206965277634,1.6214540309583532,False,False,False,True,False,5,-1.5158816598723486,-0.6174722269750621,0.007465574527589114
The Name of the Rose,7.5,8.036573409707312,130.0,16.705882371415992,6.0329,7.7,123138.0,1986,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34072857107304566,60.27430057280484,7.34219268336885,45.24675,2.8738969217360877,2.201280054948637,False,True,False,False,False,0,2.303849537918922,-1.2638664106916004,0.7957560242811902
Star Trek: Generations,6.5,7.218176838403408,117.0,17.453096744006448,2.4352,6.6,89424.0,1994,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13196700986195994,46.91814944962215,6.34039920903799,15.828800000000001,2.9152322016057073,2.106348388653089,False,True,False,False,False,0,0.8232690115596533,-0.17363568338874058,-0.8479846060808177
To Be or Not to Be,7.828,6.635946555686647,99.0,13.997832948091215,1.7113,8.1,47420.0,1942,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11410315116343514,51.94618963791507,6.600953640612446,13.3960564,2.7079057205381436,2.0328669068456406,False,True,False,False,False,1,-0.1260108983906092,-2.7024304553845715,-0.6118566719081291
Star Trek: First Contact,7.291,7.501082124259871,111.0,17.6441519761925,4.375,7.6,135341.0,1996,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23465803140773692,54.69038976797872,5.953609482573439,31.898125,2.925532529957238,2.1401934641296565,False,True,False,False,False,0,2.1212545469158557,-0.25394273562174463,-0.3104528454518318
Star Trek: Insurrection,6.4,7.126087273299125,102.0,18.064005814299346,3.3165,6.4,81512.0,1998,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739665856329309,45.6069585491144,5.350397025345682,21.2256,2.94780204478482,2.0950795375151374,False,True,False,False,False,0,0.8906785072178132,0.5752273492360453,-0.6597108246106268
Star Trek: Nemesis,6.3,7.283448228756631,116.0,17.909855136853043,3.7828,6.4,86152.0,2002,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20004383812691276,45.88572384116678,6.134367458687184,23.83164,2.939683221977514,2.114259334453176,False,True,False,False,False,0,1.0299640330384594,0.345655680323555,-0.36527025658235956
Mean Streets,7.1,7.674617497364363,111.0,13.122365377402328,2.385,7.2,124414.0,1973,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1688810575469403,54.48978423128697,7.859873118536845,16.9335,2.6477597376813042,2.160401232337979,False,True,False,False,False,1,1.0690556309505805,-2.5918961989436733,-0.260955813364084
Hotel Rwanda,7.7,7.986164860332727,121.0,16.677711496036597,3.632,8.1,384689.0,2004,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.20545645859274866,61.493469424562,6.844777392544765,27.9664,2.8723046085619597,2.1956861568331956,False,True,False,False,False,3,5.523938257955971,-1.4302828708718578,-1.5720307526603516
Arsenic and Old Lace,7.6,6.872128101338986,118.0,13.928996373782775,1.6282,7.9,77069.0,1944,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10906292420696996,52.228173570176295,7.904081228609786,12.37432,2.7033053871738937,2.0633284326534964,False,True,False,False,False,1,0.24453519369170118,-3.270725985488487,-0.6349032975891162
North by Northwest,8.0,8.350666240520924,136.0,15.201805169084134,5.0148,8.3,361485.0,1959,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.3095210655642936,66.8053299241674,8.39412636929567,40.1184,2.7851226662208344,2.235447596432718,False,True,False,False,False,3,5.384623455573111,-3.392874366126689,-0.5761322988271116
Saw III,6.4,8.446556111816797,108.0,16.118095750958314,5.9854,6.2,221855.0,2006,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3496533777517235,54.057959115627504,6.309112974435482,38.306560000000005,2.840136135027038,2.24565024247197,False,True,False,False,False,3,3.3504947876439215,-0.001681310703452621,0.11836977091899542
Saw II,6.599,8.61993026886735,93.0,15.201805169084134,5.9335,6.6,288661.0,2005,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36622462361923425,56.882919844255646,5.740101120180127,39.15516650000001,2.7851226662208344,2.2638370160928565,False,True,False,False,False,3,4.318140641225332,-0.22928516155941858,-0.1343268359950069
Ali: Fear Eats the Soul,7.8,6.0330862217988015,93.0,11.775297421715827,1.3308,8.0,25143.0,1974,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10416978611690612,47.05807253003065,7.279673962182349,10.380239999999999,2.5475134173620706,1.9506256168552831,False,False,False,True,False,1,-0.9128644156810617,-2.6471684497153887,0.14102750011487525
Indiana Jones and the Kingdom of the Crystal Skull,6.013,9.055322649709574,122.0,19.035866388448003,7.2565,6.2,504251.0,2008,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3621755036350138,54.449655092703665,6.089080333972532,43.6333345,2.997523986898969,2.308102111194085,False,True,False,False,False,3,7.616309588475044,0.1575192918251275,-1.4443154802108114
Volver,7.5,7.487733761436444,121.0,16.372727636721407,2.2871,7.6,110506.0,2006,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13164887217627635,56.15800321077333,6.964939676152961,17.15325,2.8549015993999,2.1386220343537268,False,False,False,True,False,0,1.2115715382566552,-0.6214886698911247,-0.5727879669040232
Rebel Without a Cause,7.516,7.409741954080923,111.0,14.220976332738882,3.4256,7.6,101069.0,1955,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2250578363118441,55.69162052687222,7.292567675915079,25.746809600000002,2.722674498387897,2.129390790289494,False,True,False,False,False,1,1.088298234063044,-2.6402850759074576,0.03890110401416738
Rebecca,7.893,7.512071245835466,130.0,14.06860196204365,6.9313,8.1,159556.0,1940,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4599829511363612,59.29277834337933,8.62721042917302,54.7087509,2.712613238729441,2.14148530261072,False,True,False,False,False,1,2.6845771904605282,-3.536165488172165,1.620475698446431
Boys Don't Cry,7.4,7.216709486709457,118.0,14.508658238524095,2.3523,7.5,106139.0,1999,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15167656439528712,53.40365020164999,7.608653062383149,17.407020000000003,2.7413984640023243,2.1061698231712445,False,True,False,False,False,0,1.0018002814081486,-1.4581027198736516,-0.29969237823161354
The Outsiders,7.209,7.2640301428995295,94.0,16.118095750958314,6.0209,7.0,104945.0,1983,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35172720655350553,52.366393300162706,5.49126499626792,43.4046681,2.840136135027038,2.111912379305788,False,True,False,False,False,0,1.7458558850430865,-0.2707671471753196,0.7047662677894164
Bride of Frankenstein,7.5,6.928537818164665,75.0,12.883474008801295,7.8093,7.8,56001.0,1935,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5624888983153186,51.96403363623499,5.402106126496471,58.56975,2.6306992125801747,2.0704686325376875,False,True,False,False,False,1,1.1901977308201195,-2.1979390157444842,2.3839724448113437
Syriana,6.4,7.243512974665482,128.0,17.72753358339242,2.2504,6.9,136709.0,2005,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12016531648330109,46.35848303785909,6.834856252160744,14.402560000000001,2.9299948251044747,2.109426584944646,False,True,False,False,False,0,1.4858965566805087,-0.3205067639799225,-1.04367330519373
Rumble Fish,7.0,6.556778356158042,94.0,16.118095750958314,2.2594,7.1,40012.0,1983,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13198898013369934,45.897448493106296,5.49126499626792,15.8158,2.840136135027038,2.0224449560012157,False,True,False,False,False,0,-0.01276704645374993,-0.43533427217815934,-0.5949483123046826
Stand by Me,7.855,8.713582005421628,89.0,15.894952224644102,6.4393,8.1,466411.0,1986,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38113750867002805,68.4451866525869,5.267845615460142,50.5807015,2.8270148923814977,2.2735251128784832,False,True,False,False,False,3,7.316397671835379,-1.2569348144712804,-0.9277030378071802
Muriel's Wedding,6.8,6.139884552226255,106.0,14.914123179965662,1.6618,7.2,43945.0,1994,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10442296953513876,41.751214955138536,6.660750253174094,11.300239999999999,2.767206965277634,1.965696607064784,False,True,False,False,False,5,-0.2929830057905936,-0.8692506453122703,-0.49442322262489163
Young Adam,5.8,5.170483995038151,93.0,15.671808704579888,1.6015,6.3,15034.0,2003,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09606036323821628,29.98880717122128,5.578278976680683,9.288699999999999,2.8137191914516193,1.8197772781208725,False,True,False,False,False,2,-1.0013200153902118,0.20908340175623127,-0.479951263305455
Some Like It Hot,8.1,8.189799618728228,122.0,14.87463641817992,4.5215,8.2,296169.0,1959,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28482542093511487,66.33737691169864,7.685215382966718,36.62414999999999,2.764722641724666,2.2180941318565632,False,True,False,False,False,3,4.348374140729755,-2.8964113320076437,-0.51188753157262
Natural Born Killers,7.062,8.166216268592143,118.0,17.341871111992198,4.5119,7.2,260949.0,1994,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24598907998268782,57.66981928879771,6.433367636241309,31.8630378,2.9091864851789153,2.2155245804618824,False,True,False,False,False,3,3.8620214142413682,-0.6589624370966203,-0.8449011080262174
High Fidelity,7.113,7.627057417018934,113.0,17.216707972959764,2.7549,7.4,195497.0,2000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1512293002714473,54.25125940725568,6.203096638960958,19.5956037,2.9023391934519456,2.1549034755746628,False,True,False,False,False,0,2.563051952530337,-0.4745971869629869,-1.1577407215518092
King Kong,7.597,7.325807502595773,104.0,13.418015107599418,4.5106,7.9,93855.0,1933,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31284472698482346,55.654159597220094,7.213198156879715,34.267028200000006,2.6684784738109,2.119360028471374,False,True,False,False,False,1,1.1251937486374584,-3.2274377241643193,0.6388011712563768
About a Boy,6.7,7.724888439323074,101.0,17.11134746100564,1.8846,7.1,196379.0,2002,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10405631077740678,51.75675254346459,5.576614341779733,12.62682,2.896538673379569,2.1661796816827423,False,True,False,False,False,0,2.3507052773562562,-0.12952349120458206,-1.6197045944825004
Zatoichi,7.2,6.787844982309579,111.0,14.731801689838349,2.8602,7.4,52583.0,2003,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181007213226508,48.87248387262897,7.055771626697932,20.59344,2.755684248962421,2.052564182626385,False,False,True,False,False,5,0.22482029515819557,-0.9528770948356496,0.2515482096462721
The Killing,7.658,7.367077059881012,85.0,12.676079399771027,2.7841,7.9,102254.0,1956,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20357442499541303,56.417076124568794,6.215231537879425,21.3206378,2.6156482775346257,2.1243046072484626,False,True,False,False,False,1,0.8981108886750846,-2.5145104711674904,-0.15420335850568476
The War of the Roses,6.9,7.047517221357296,116.0,17.073607134447293,2.4173,6.8,59604.0,1989,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13374751271387106,48.62786882736535,6.4181985995983295,16.679370000000002,2.894452704740662,2.0853636241521643,False,True,False,False,False,0,0.4070412169404073,-0.39477371068968203,-0.6720186486483837
Ghost,7.226,8.65067458279072,126.0,16.906553056777135,7.1628,7.1,248502.0,1990,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000099839030203,62.50977453524574,7.036530123943228,51.758392799999996,2.8851667384085613,2.2670278178600634,False,True,False,False,False,3,4.255831115805725,-0.8756743901249809,0.4762958374988281
Willy Wonka & the Chocolate Factory,7.5,8.21959545417708,99.0,14.914123179965662,6.7945,7.8,237760.0,1971,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4269478075018055,61.6469659063281,6.220889387398446,50.95875,2.767206965277634,2.2213311596185776,False,True,False,False,False,3,3.934533213434509,-1.6111928049513566,0.6428394876568471
Live and Let Die,6.5,7.656810091480378,121.0,15.76142084987672,4.7584,6.7,119958.0,1973,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28389001401602526,49.76926559462246,7.21895840953662,30.9296,2.819079867706262,2.1583463050033416,False,True,False,False,False,0,1.5479898849382057,-1.3396131246697611,0.214100597761902
Stolen Kisses,7.3,6.075346031088684,90.0,12.765691290604371,1.3359,7.5,16006.0,1968,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970456166565209,44.3500260269474,6.537993486852968,9.75207,2.6221793582274318,1.9566163513210957,False,False,False,True,False,1,-1.025390587570193,-2.097475155296301,-0.1754430894883207
Oliver Twist,6.7,7.079184394609668,130.0,17.72753358339242,2.0088,6.8,35086.0,2005,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10726452530734767,47.43053544388478,6.941650881100756,13.45896,2.9299948251044747,2.0892909261769126,False,True,False,False,False,0,0.06231747807354493,-0.050007165887941296,-0.6105489357420029
Cat on a Hot Tin Roof,7.7,6.660575149839686,108.0,14.914123179965662,1.8186,7.9,55496.0,1958,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.11427585292851328,51.28642865376558,6.786424786252851,14.00322,2.767206965277634,2.036087065769243,False,True,False,False,False,1,0.10383860225714137,-2.318307065720691,-0.6027769559035594
The King of Comedy,7.8,7.781138509845015,109.0,16.759949589762293,2.4704,7.8,126469.0,1982,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13909949392108972,60.692880376791116,6.137404807884868,19.26912,2.8769458991457104,2.172606070065663,False,True,False,False,False,0,1.6939539314893413,-1.126145623580916,-0.9706272662220066
Contempt,7.1,6.7650389767805414,103.0,13.710151153416941,2.0919,7.4,37570.0,1963,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14220792010788302,48.03177673514184,7.001967479856567,14.852489999999998,2.6885378101157493,2.049631476134806,False,False,False,True,False,1,-0.38038336175303683,-2.3141271145572753,-0.02590833850283361
Batman,7.234,8.997147151515142,126.0,17.370858648025116,8.4439,7.5,420711.0,1989,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45963556531461996,65.08536249406053,6.858688666332159,61.0831726,2.910765639997766,2.3022997674440964,False,True,False,False,False,3,6.976239825692906,-1.1475440300424813,0.014721449159814659
The White Sound,6.9,4.04305126783455,107.0,12.429220196836383,4.28,7.1,3619.0,2001,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3187080066650683,27.897053748058397,7.967700166626708,29.532000000000004,2.597432944578047,1.6180113091810355,False,False,False,True,False,5,-1.126251104523209,-1.691141271377409,1.9845062193063954
Underworld,6.8,8.743850562030243,122.0,16.906553056777135,6.9865,7.0,294581.0,2003,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3901644262772172,59.45818382180565,6.813148215246618,47.5082,2.8851667384085613,2.27663637444089,False,True,False,False,False,3,4.7938506960016465,-0.5140148327971458,0.11324389906366755
Strange Days,7.0,7.240649694255466,145.0,17.553180200057167,3.1415,7.2,81898.0,1995,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16932407092075355,50.68454785978826,7.815371727999128,21.9905,2.920641213715579,2.1090791872033936,False,True,False,False,False,0,0.9696326645653865,-0.8950729427227068,-0.2812239413639055
The Apartment,8.2,7.794823152179389,125.0,14.914123179965662,3.4533,8.3,209605.0,1960,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2169959325404349,63.91754984787099,7.854658317422281,28.317059999999998,2.767206965277634,2.174163270219238,False,True,False,False,False,3,2.8955718946450415,-2.8806794122613644,-0.538942423648106
Bull Durham,6.6,6.403574197934815,108.0,15.76142084987672,3.033,7.0,62150.0,1988,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18095124674483115,42.26358970636978,6.443367836611198,20.017799999999998,2.819079867706262,2.0019628833242256,False,True,False,False,False,0,0.2766520997748102,-0.6420217748286008,-0.19428047085307476
High Noon,7.7,7.302496423727326,85.0,13.500801182986649,3.9468,7.9,113979.0,1952,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2721780645217494,56.22922246270041,5.861745080659952,30.39036,2.674203901899162,2.116556243522189,False,True,False,False,False,1,1.3723651760026698,-2.2368175866671622,0.14776319579847375
Casablanca,8.2,8.639410824140487,103.0,13.68540301156877,6.0859,8.5,634458.0,1943,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4144183169645184,70.84316875795199,7.013767338823412,49.904379999999996,2.6868540080308216,2.2658599889269335,False,True,False,False,False,3,9.325933771645984,-4.088614256425242,-1.3329238698798669
Barton Fink,7.456,7.455876687491824,117.0,16.012735246411598,2.6136,7.6,132763.0,1991,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15362609022856993,55.591016581939044,6.877201008854715,19.4870016,2.8339621957386507,2.1348616656200523,False,True,False,False,False,0,1.5977300415050237,-1.0926165417634333,-0.7282903518236792
Riding Giants,7.6,3.828641396489095,105.0,14.77102238760702,2.719,7.8,4729.0,2004,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17240480250263351,29.09767461331712,6.657780162845355,20.664399999999997,2.758174230047056,1.5745651437258248,False,True,False,False,False,5,-1.016473639984303,-0.7043855771190813,0.5454977239480973
Dave Chappelle's Block Party,6.8,4.770684624465665,100.0,14.914123179965662,1.0532,7.2,9756.0,2005,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06618020911927316,32.44065544636652,6.2837266539378245,7.161759999999999,2.767206965277634,1.752790725901759,False,True,False,False,False,5,-1.1527071601087961,-0.37784620304149785,-0.4792316378212942
A River Runs Through It,7.0,7.009408932708637,123.0,16.300417291085605,3.616,7.2,68017.0,1992,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20901229948154015,49.06586252896046,7.109655098514779,25.312,2.85073062208483,2.0806169671851107,False,True,False,False,False,0,0.7256596949742786,-0.9334869526578958,0.09470230563190168
Desert Hearts,7.013,5.056245805348308,91.0,12.765691290604371,2.0034,7.1,7949.0,1985,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14553573501734707,35.45945183290768,6.6106378589291115,14.0498442,2.6221793582274318,1.801090104041353,False,True,False,False,False,1,-1.1712732365215073,-1.5707612449215707,0.2831384160093595
Terminator 3: Rise of the Machines,6.173,8.830835365537549,109.0,19.11382792951231,8.0611,6.3,429161.0,2003,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4007740360636292,54.51274671146329,5.419157426521887,49.761170299999996,3.0014075352234566,2.28552391178312,False,True,False,False,False,3,6.74795515375204,0.493594006245921,-0.8637667679371069
Ocean's Thirteen,6.723,8.777401286867264,122.0,18.258161826219297,8.5313,6.9,378649.0,2007,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4429965890298492,59.010468851608614,6.334976364873068,57.3559299,2.9579349618474504,2.2800737316484483,False,True,False,False,False,3,6.275543620542528,-0.03226742085932249,0.013080026157419378
The Science of Sleep,6.996,6.664409020350408,106.0,15.607270193858982,1.953,7.2,71604.0,2006,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11759909829865829,46.62420550637145,6.382746758657336,13.663188000000002,2.809840562969964,2.036587408288116,False,False,False,True,False,5,0.2807231356581512,-0.347006583158048,-0.47046318967430945
Rio Bravo,7.8,7.079184394609668,141.0,13.997832948091215,5.9763,8.0,71253.0,1959,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3984775681049713,55.21763827795541,9.401358215417726,46.615140000000004,2.7079057205381436,2.0892909261769126,False,True,False,False,False,1,1.180390107206052,-3.210102672639893,1.8418436840012835
