imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Outros,Romance,Science Fiction,Thriller,War,Western,20th Century Fox,Columbia Pictures,Goldwyn,Mayer,Metro,Paramount Pictures,RKO Radio Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros
6.8,5578.0,1951,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0794265485468684,26.33667749257149,6.837750981185067,7.581689999999999,2.75036996081562,1.6710010327416251,False,True,False,False,False
6.9,3023.0,1948,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03975532512629165,24.597232620468695,7.201589835317339,4.0547,2.753086006604631,1.5653166550596793,False,True,False,False,False
7.8,6644.0,1935,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.09409732458752867,28.692652395197527,8.504600027278254,9.47988,2.6956747101603242,1.6524030880939045,False,True,False,False,False
4.9,9071.0,1997,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707976436749376,25.3460478278376,5.214992749568947,6.57747,2.9023391934519456,1.7867156538126496,False,True,False,False,False
5.3,6072.0,1997,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06326416264691057,28.181801886717924,4.738888587783563,6.31455,2.8985446631912657,1.8122095959040794,False,True,False,False,False
6.8,3144.0,1940,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.058550706031557494,21.328696124945527,8.077340588095378,5.3503099999999995,2.7067278623773046,1.503300998004841,False,True,False,False,False
6.4,13265.0,2005,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17348467215639285,34.803707577108455,6.0729088367549435,19.37984,2.859601388546752,1.8622302516766631,False,True,False,False,False
7.0,21313.0,1967,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108373920293907,45.11602728966119,6.834891734005201,8.92825,2.7413984640023243,1.995294699915761,False,True,False,False,False
7.0,9776.0,1945,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.18399568072899666,34.553549681894346,9.06726250749415,19.73224,2.758174230047056,1.8052356503890232,False,True,False,False,False
5.5,10285.0,1997,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826183643659472,39.28632887650725,5.969945811316809,9.73577,2.8672224996255626,1.926236627583198,False,True,False,False,False
6.4,33764.0,1985,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1670980058961171,42.583523099285685,5.667777263685776,18.48528,2.819079867706262,2.008489022019593,False,True,False,False,False
7.1,5484.0,2008,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16741348113090004,34.48076468897239,7.769555792591844,19.77402,2.840136135027038,1.791294740218941,False,False,True,False,False
7.0,21769.0,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08780491814598233,37.70506146172727,5.7203862459664805,9.76994,2.809840562969964,1.8912459334298568,False,True,False,False,False
8.7,17369.0,1980,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05298506779571217,38.08082823513154,6.731741513415936,5.1444399999999995,2.5475134173620706,1.7935304491330344,False,False,False,True,False
5.3,17699.0,1982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2126978635091414,32.5396762586567,5.8438657881621765,18.278460000000003,2.767206965277634,1.9495984779180693,False,True,False,False,False
6.2,7702.0,1965,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06340262585720835,35.1292014474028,6.512153139519787,5.358720000000001,2.5806771513187536,1.8700988387609099,False,False,False,True,False
4.2,2971.0,2005,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35596862657798417,16.125835223052494,5.701611092811174,27.252,2.8339621957386507,1.5224670302876946,False,True,False,False,False
6.1,47010.0,2009,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237420664386632,39.574872512756116,5.1091325072224825,13.4444,2.879829880465673,2.0132595398987774,False,True,False,False,False
5.7,3571.0,2009,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028894800620455834,22.59220334831897,7.208451507693837,2.76183,2.8922802923091946,1.6606403793348095,False,False,False,True,False
5.5,14062.0,1998,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07293939472795108,32.51156010554035,5.319139095075883,7.42539,2.8825654255757986,1.9026719155555414,False,True,False,False,False
4.8,9581.0,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057681223994355914,23.07948724934865,4.646228258877392,4.682799999999999,2.8706634839297305,1.7946353028541102,False,True,False,False,False
5.7,7499.0,1991,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06924962409569116,28.34372416392622,6.5625931363860595,7.159650000000001,2.8635463083350072,1.7585509609170316,False,True,False,False,False
7.0,6893.0,1994,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08624791106904209,37.573079986096126,5.958606698077955,10.03952,2.840136135027038,1.875710366758475,False,False,False,True,False
6.8,135907.0,2009,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17375608522891142,58.196122047366345,4.673401817367499,24.072871199999998,3.0014075352234566,2.2458998513783026,False,True,False,False,False
6.7,9724.0,1961,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09248382277437414,33.82604346599917,6.1900906270235785,9.322949999999999,2.7413984640023243,1.8251953231790878,False,True,False,False,False
6.4,5407.0,1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09609709476773641,29.93554517127427,6.359886164054783,7.58818,2.544438676214117,1.7627277196400848,False,False,True,False,False
5.7,8869.0,1986,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05428580519678282,29.93294590602863,6.319050848419903,4.8476602,2.7413984640023243,1.8243068483519838,False,True,False,False,False
4.7,12680.0,1994,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12936644609372297,31.944783694892443,5.480809409343793,11.03465,2.7413984640023243,1.9181193208376597,False,True,False,False,False
7.5,23016.0,1955,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20033877142319886,42.86335200687205,7.612801495199527,20.0844,2.6336078565795944,1.9392082175256102,False,True,False,False,False
6.1,11580.0,2009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1874653351179909,40.04866902791268,5.63418911533164,22.3618275,2.905875752542279,1.9653943859068015,False,True,False,False,False
6.0,5689.0,2005,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47145076777674155,25.118299709406244,5.664773418765293,37.9506,2.6477597376813042,1.6876424851132221,False,True,False,False,False
7.2,3290.0,1944,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2847784919564622,27.242742086774385,8.608705515894819,31.724,2.767206965277634,1.5875644833216505,False,True,False,False,False
6.7,8022.0,1979,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666170356588455,27.9806345646724,6.771082592376791,6.9066,2.849512950410174,1.7340313214932865,False,True,False,False,False
5.7,11340.0,2009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22640895506803374,25.327093572455507,5.278330389307772,18.6892797,2.767206965277634,1.7720331658588133,False,True,False,False,False
6.6,6102.0,1994,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06653373899434081,33.09735812669642,6.264385396705332,8.0149424,2.819079867706262,1.7236894193081456,False,True,False,False,False
7.9,60077.0,2000,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09583578211767817,51.500185559076826,7.560746824508866,11.271,2.7132284767714037,2.028488701461363,False,False,False,True,False
6.2,18490.0,1990,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08617121993702406,39.895225851560525,6.1900906270235785,8.6866,2.7413984640023243,1.9653943859068015,False,True,False,False,False
6.7,10374.0,1969,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13086599397783946,34.35269028688407,7.636584102650309,14.404714499999999,2.819079867706262,1.8295542650992236,False,True,False,False,False
4.7,47488.0,2009,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1742052487211334,50.277213205616135,5.552271777506986,21.121979999999997,2.910765639997766,2.1538251409869624,False,True,False,False,False
4.2,3594.0,2009,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3839016478862301,22.416083794666577,5.622981274929365,31.7814,2.8270148923814977,1.7182404735813999,False,True,False,False,False
5.4,12799.0,2006,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12020843342661493,33.9025988241869,4.979636844515945,12.818340000000001,2.894452704740662,1.9089798563370792,False,True,False,False,False
5.3,77813.0,2009,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1629603019634583,39.07081139305969,5.252133089064947,17.1816992,2.966338516520284,2.1037299958816895,False,True,False,False,False
7.4,7576.0,2006,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4947039365716643,30.034410554054784,6.4751824158594795,47.128104,2.6318328908079858,1.6830650011356274,False,True,False,False,False
6.3,18463.0,1986,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10452018334831681,32.416064291233674,6.664473941067486,10.6332,2.8305967967687122,1.856716243803005,False,True,False,False,False
6.0,21432.0,1983,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07458455164755769,32.6095658228909,5.50238686658107,7.156766999999999,2.805677532676649,1.890155921849322,False,True,False,False,False
6.2,16553.0,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696436384089942,32.66156876294937,5.3888496314472585,6.85083,2.8482675574586485,1.9065899701401223,False,True,False,False,False
7.1,19827.0,1992,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5797567953148516,45.59657938801541,6.770411623307039,65.636125,2.7413984640023243,1.98046432676698,False,False,False,True,False
6.2,12819.0,2005,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41546677290912176,30.863540839442063,4.790252443552866,41.960800000000006,2.840136135027038,1.8295542650992236,False,True,False,False,False
7.3,24095.0,1996,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08656827982402104,37.84509884108552,6.717407632105285,9.692430000000002,2.786645571154052,1.8694605040153234,False,True,False,False,False
6.0,4280.0,2006,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40201109335293084,23.791573355476412,5.26475239783892,33.3536,2.6956747101603242,1.6579414149579819,False,True,False,False,False
6.7,10137.0,1967,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10413370397853206,31.54309727844078,7.2004373723071975,9.235520000000001,2.6605872178988217,1.8062533133730014,False,True,False,False,False
3.9,8759.0,1988,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08918493239933954,26.976124526068578,5.8438657881621765,6.95457,2.767206965277634,1.8726220769889215,False,True,False,False,False
4.2,2517.0,2008,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061258080620081576,18.57210473270291,6.125808062008158,4.2749999999999995,2.7413662153804204,1.63454690370149,False,True,False,False,False
6.1,7985.0,1961,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07507419288587033,28.87863384870638,6.576971291212552,6.823962299999999,2.7413984640023243,1.7795609835022244,False,True,False,False,False
6.8,382070.0,2009,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526580438214083,63.38726512425244,5.836452851652758,73.1508698,2.918008003234778,2.2886518341698108,False,True,False,False,False
5.7,3154.0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.36464465772801197,22.864175124825202,6.09521485431969,31.3362,2.767206965277634,1.6551961525056738,False,True,False,False,False
5.5,9024.0,2006,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820666538211895,27.171369477949852,5.193008481835926,8.05336,2.8635463083350072,1.7667886546960463,False,True,False,False,False
7.4,6596.0,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05766456299736652,28.36502966279585,8.575854722855583,6.17067,2.7413984640023243,1.6313704001963978,False,False,False,True,False
6.5,7709.0,1989,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11658483922394858,41.262023363282744,6.392714041733041,14.17026,2.7988014392758886,1.883418917934741,False,False,True,False,False
7.1,17831.0,1957,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06366725287318946,40.24575090135777,8.356126071190944,6.9335,2.7445395193701785,1.9094525728270801,False,True,False,False,False
7.2,11871.0,1987,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15981084663133438,39.44352722218474,7.973125310257904,14.4515,2.558652438006258,1.8923269571335788,False,False,True,False,False
5.5,10433.0,1998,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07865306959560409,35.68607426013642,4.8307301259164985,9.169920000000001,2.9023391934519456,1.883418917934741,False,True,False,False,False
7.2,68271.0,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09974492946180198,49.94866138481051,5.715573888610133,13.19328,2.910765639997766,2.0715749411065296,False,True,False,False,False
7.7,36536.0,1997,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29377963051144906,50.02339105558548,7.537642861101965,28.436159999999997,2.544438676214117,2.0257803326904438,False,False,True,False,False
4.3,6406.0,2002,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044380070394131825,22.61726647025036,4.790195259025635,3.83191,2.910765639997766,1.7599564649868773,False,True,False,False,False
6.0,221617.0,2009,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3990185513801053,54.300659773155886,5.296036897346865,48.581450999999994,2.987001564525397,2.286691003181803,False,True,False,False,False
6.7,9146.0,2006,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10964827569892469,39.39249253701218,7.159696020869836,12.0802,2.7851226662208344,1.9158946735023363,False,False,True,False,False
7.1,7741.0,1978,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06062135551490309,35.8696295157342,6.971310648575342,7.200150000000001,2.845688494284694,1.8243068483519838,False,True,False,False,False
4.4,7281.0,1995,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09895651065905621,23.8551038379648,6.514489431580087,6.707999999999999,2.6477597376813042,1.7867156538126496,False,True,False,False,False
5.8,16272.0,1995,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806786825688577,31.0931114059988,5.81883401530851,8.3067444,2.9023391934519456,1.8719957290222062,False,True,False,False,False
6.5,104720.0,2009,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18201780058971284,48.68812838622167,6.4484610818402155,20.690935200000002,2.8635463083350072,2.1407121048003694,False,True,False,False,False
5.0,2752.0,1983,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233288489687821,21.289375076467746,6.583035557184141,9.458969999999999,2.7106238802986886,1.6437209301888343,False,True,False,False,False
6.2,13194.0,1987,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12483986697937312,35.12847934982179,6.099667767721813,13.925519999999999,2.8738969217360877,1.883418917934741,False,True,False,False,False
6.6,40422.0,1997,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14320319774982054,42.82875254674709,5.902688310362184,14.250719999999998,2.7132284767714037,2.013462641203866,False,True,False,False,False
6.4,13377.0,1999,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14448970790406415,32.755160399467236,7.076424814469688,16.98816,2.910765639997766,1.8112342343546721,False,True,False,False,False
6.1,6950.0,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.042645873774595874,24.30362334288129,5.7413598280857725,3.96275,2.8270148923814977,1.68988188256892,False,True,False,False,False
4.8,6140.0,1997,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07120535004203157,22.433668237934665,5.257594145362901,6.3334044,2.840136135027038,1.6710010327416251,False,True,False,False,False
4.7,5573.0,2004,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4306253944493124,23.07669798643044,5.783884132996561,34.657700000000006,2.7988014392758886,1.742136743805324,False,True,False,False,False
4.6,2666.0,2007,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456343919611767,21.958614049875123,6.175687941765922,3.68138,2.722674498387897,1.637662762520353,False,True,False,False,False
7.1,19140.0,1960,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11136107860698957,39.88713025896707,7.671256850079649,12.62079,2.7988014392758886,1.9140867590359603,False,True,False,False,False
6.3,25755.0,1984,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10933056005186421,37.13994824078465,5.969540321240934,10.794339599999999,2.767206965277634,1.9439728458782473,False,True,False,False,False
6.3,3994.0,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408186693427571,26.880987408311945,5.912892710201414,37.8993,2.722674498387897,1.6876424851132221,False,True,False,False,False
4.9,6334.0,2009,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22841325675965496,24.45174564110877,5.7249358471729375,19.55,2.840136135027038,1.7733152706473527,False,True,False,False,False
3.8,3522.0,2004,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088127771500391,17.301520532190384,5.515092797121243,7.13,2.8672224996255626,1.5604997616108316,False,True,False,False,False
5.5,24916.0,2009,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17851645846114952,37.33482702400225,5.052988193956301,18.75964,2.879829880465673,1.9916940006601098,False,True,False,False,False
3.8,7828.0,1985,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1029059249797632,23.910931013366767,6.224567005967261,6.39797,2.671305787673049,1.8810945047250232,False,True,False,False,False
5.9,156487.0,2009,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12618321898219834,42.08828769153116,4.473626575337432,13.192098499999998,2.920641213715579,2.1364223428285634,False,True,False,False,False
6.4,213310.0,2009,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.17171385711189985,51.210512549852986,5.45809909255769,21.1793148,2.966338516520284,2.2042418786476015,False,True,False,False,False
4.2,10910.0,1985,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06277746677853564,27.450382222310537,4.903070879434372,5.08179,2.8045874357679663,1.887390630978784,False,True,False,False,False
7.1,8953.0,1986,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07709388061454915,34.382471476368494,6.557037424900601,8.075,2.7345816279505355,1.801090104041353,False,False,False,True,False
5.7,142097.0,2009,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17288982479098483,44.481906830171006,5.072744874650552,18.455460000000002,2.9299948251044747,2.1751883651799226,False,True,False,False,False
5.9,19928.0,1985,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13648383777706022,37.17866476676712,5.604015301421427,12.567,2.7308639373361103,1.9735870328878404,False,True,False,False,False
7.3,6076.0,1965,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3070695738068566,29.985745562982025,6.6754255175403605,29.1456,2.6659152412672156,1.712589050021264,False,True,False,False,False
6.4,1734.0,2007,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36295124592546296,25.036198618003212,5.601099474158379,38.584512,2.7768467571891517,1.5653166550596793,False,False,True,False,False
6.2,4616.0,2008,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04759875232935214,28.298958787100585,6.250695261709228,5.05176,2.840136135027038,1.7163798514467992,False,True,False,False,False
4.9,4131.0,2006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5979637074659407,21.353393932247165,5.783353559899192,51.10834800000001,2.840136135027038,1.6632944814375767,False,True,False,False,False
9.1,2166.0,2006,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11926689085873551,33.02733531488434,8.234612724824975,14.8428,2.6956747101603242,1.5957092304038698,False,True,False,False,False
5.9,5373.0,2009,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04637887360226221,25.957098282123084,5.8524065889911085,4.56228,2.8482675574586485,1.7144962229206409,False,True,False,False,False
7.0,145319.0,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1473567910921003,54.84351675171736,6.893534414966554,13.7662,2.5912046460526774,2.178697122166364,False,True,False,False,False
5.4,10230.0,1996,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.08207653785914167,30.453244129969892,5.434063444261508,8.289119999999999,2.8922802923091946,1.8622302516766631,False,True,False,False,False
5.3,2884.0,1999,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.06576112825918416,20.34251962822636,6.629374466934816,6.035120000000001,2.8706634839297305,1.5916858743493758,False,True,False,False,False
7.8,52859.0,2008,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06049740479721825,47.06274608499064,6.344701607652031,6.578842,2.6956747101603242,2.00307578946493,False,True,False,False,False
7.0,21388.0,1953,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07364578642669288,40.3404275478983,5.939720653972114,7.52859,2.6956747101603242,1.9237286302332202,False,True,False,False,False
6.3,11579.0,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05849676391572559,37.56755450549779,6.383513340541362,6.0241415,2.7712541871607104,1.9211702864987459,False,True,False,False,False
6.3,10171.0,1983,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573571853591095,33.18152042755161,6.248459795609493,5.80506,2.79263781260797,1.8487473895449305,False,True,False,False,False
