Receita_Real,Receita_Prevista
11000000.0,70481938.54697141
227817248.0,355370041.8401156
8352885.0,55592439.87656495
168841459.0,82746837.70194228
60874615.0,265181791.54254192
36220872.0,18844156.691174347
682700000.0,446550742.171396
11000000.0,9228048.333001358
56100000.0,20630867.432745036
6294941.0,15375811.30125495
5800000.0,1292238.2509384295
121214377.0,310817011.84339184
413106170.0,445808893.26704645
300400432.0,128662312.69962169
23932055.0,10007651.628787374
45479110.0,100246663.79666518
355237933.0,151335659.7622226
20703794.0,86318912.17402835
253000000.0,153108569.42905837
13129846.0,1102154.7981962003
795922298.0,687608594.9394943
7936780.0,78816401.81587245
31500000.0,1854786.5147572989
6700000.0,57835320.92133228
1950000.0,313423.08645133115
7775138.0,70150442.24568257
952000000.0,307474144.60593015
1192655.0,-4455074.750022464
6000000.0,9279513.330377517
700000.0,-5298759.518649202
2049761.0,28228098.391489312
1034214.0,21902076.08235402
6897446.0,-4135572.96994891
374218673.0,447435581.83739954
50365377.0,169707432.66752625
6740647.0,49219433.60359829
12885193.0,43782868.40171099
13416285.0,14740620.97211735
3099314.0,9891555.963212987
46733235.0,220848509.77231467
2025238.0,12867470.797226865
21000000.0,18562524.576379035
32704700.0,40318494.24748214
25000.0,3647688.128167011
27645491.0,70058843.00541145
557241.0,54886361.15016741
823258.0,-2685858.8850614647
433677183.0,476343861.6864046
6500000.0,69819095.86131723
47010480.0,40484152.447972454
4400000.0,-1472704.0997458198
131940411.0,178748334.46344125
144008.0,-3640241.5930273654
180613180.0,202521232.20991194
152266007.0,115405023.47771356
2861020.0,-1657501.088228745
108431355.0,175066730.68703097
68129518.0,84647668.2940049
310650585.0,295294683.85542
33224654.0,13552801.021409143
460978.0,19606108.097399876
122426792.0,175132604.183226
19319254.0,-4545581.825645538
233755553.0,265584708.266196
6007194.0,48883469.77798852
153962963.0,146160079.32935137
1891907.0,441358.25168450363
1798418.0,8484598.659984251
1867792.0,3670595.434080966
33456317.0,-2489605.7336279694
3900000.0,-1114723.0812118454
25899797.0,81882446.70430695
65742992.0,85163682.34476297
193081.0,-880033.7405812498
384298736.0,268945455.9075277
86493046.0,295536829.6702906
2228115.0,-2322101.5872985204
119500000.0,2950566.8629752053
26055.0,21803820.53067859
50000000.0,13051059.06177025
14356479.0,24902157.524439428
16815892.0,69769323.44270837
22222308.0,54937422.854318544
205372791.0,221702706.41915065
2158568.0,115553950.94953898
7000000.0,1011284.5477093626
1100000.0,15250177.38888207
680351.0,24874992.577897485
82392.0,-2301414.919845166
43.0,-5184769.029609237
10165694.0,7910368.082412722
47053625.0,79198390.13700305
35000000.0,8401274.833891477
3569939.0,9793690.195538709
60378584.0,19165878.409049653
8000000.0,9651029.251116464
5500277.0,31264939.463221982
237382724.0,331456342.11907434
589244.0,2246577.5849555815
1015760.0,85694508.18756486
14358033.0,114911766.81594594
4026795.0,2525051.8440426737
4781454.0,-3184085.3845329857
40485039.0,25091202.76499896
1300000.0,404056.62663835194
98625775.0,160156273.63071632
161001698.0,37054918.82061685
68392977.0,16509155.482313983
2119994.0,51813300.14971215
48878502.0,43007947.82403277
189015611.0,184711018.11673188
11466088.0,160045814.8414663
764083.0,2169040.5521107037
34000000.0,30715523.92190352
10452324.0,4040800.2850228474
3453043.0,18907751.450131804
1263279.0,30796359.127065852
8613462.0,69932552.98903765
35926213.0,73188542.6195728
43004381.0,19408024.2239202
1564609.0,1737021.1681908574
66316289.0,46301746.502679825
50907422.0,91024962.19098425
1600000.0,-4303946.755424432
37141130.0,175207622.61175567
1208479.0,-3516587.237962419
91709827.0,86532753.6737382
6000000.0,-4821386.21874013
5000.0,-5316692.826342672
149878437.0,147090154.53432208
4139856.0,39740864.34115709
9804775.0,39758794.40521017
50000.0,-5086891.77980286
244721064.0,95219521.71291275
40651864.0,49186901.63119431
14204632.0,-3989047.695841876
4882577.0,39915967.30782921
55800000.0,1497995.4430601122
182290266.0,265264815.53478765
37697773.0,40737961.79949291
821708551.0,414704476.4700278
3377891.0,9857105.054187942
8786375.0,40263624.653473586
11859533.0,29728918.69899378
147880543.0,61828631.96512666
9600000.0,15037953.174215674
75450437.0,151728711.952309
203427584.0,160701251.63109857
183611771.0,250214845.78944468
10499694.0,-1973065.0059577543
30000.0,-4759705.9386164155
1592853.0,40278136.61167038
89237.0,24977985.50435617
78810595.0,175082411.99723125
29762011.0,199076437.2058949
3600000.0,-4341603.751237883
80900000.0,251076628.23261076
5672031.0,1642983.8852073308
35743308.0,139091778.9599293
63710000.0,100060526.94442193
10000000.0,-4141644.3468831377
119137784.0,145521333.89644796
48126384.0,16372532.404499214
2000000.0,-3696702.124155811
38535221.0,33933108.21087999
7018189.0,47330253.52417304
139683000.0,-4655903.460770721
22414611.0,8585445.051946184
9600000.0,-2225377.641262299
2114260.0,10448456.14442553
29934.0,-4342147.934675337
13042112.0,144918457.98020202
189859560.0,145313129.27306247
10409377.0,14194625.35438573
33463969.0,235052468.33484596
16118077.0,69820654.99732184
684374.0,-3219855.69218875
72785169.0,205104574.5879947
1000000.0,-4499544.592051468
2000000.0,-3785460.1166453846
33042.0,9815638.033142133
346300.0,1599309.2999753635
98267558.0,41951059.56123726
33000000.0,10722455.52013381
147845033.0,166128791.83418995
940000000.0,252689224.61215293
13565059.0,773926.6858401
393252111.0,602686806.2316619
7365250.0,48957049.00405245
51973029.0,49239192.65411831
2700051.0,10865866.04917366
1489526.0,1371461.6137801828
2300000.0,-3957135.668320941
31245810.0,235695072.23582482
1637181.0,4526154.350528734
38058335.0,130045090.37076639
10000000.0,1717891.7687496236
160000000.0,103516175.93370189
299268508.0,328130637.1837424
3062477.0,-753983.5912850918
94583.0,8433027.23829315
273318.0,1135718.5426950548
1730000.0,6773310.002008608
52600000.0,39802959.93087935
119940815.0,175145616.97218758
62803180.0,175757158.086613
17762705.0,57981999.63930488
218340595.0,176305884.01008326
7316658.0,24936698.383618586
141000000.0,3501700.845773179
15942628.0,30878423.65100105
41722424.0,80619932.3892105
9760104.0,10119249.786656143
1775619.0,32236088.269776195
32556119.0,40423615.99425482
28831145.0,69956659.63033977
12000000.0,-668231.1110312827
4388563.0,69989521.4199755
21510851.0,22377732.497300323
2300000.0,16418755.577431034
44196684.0,23122999.507506154
26667197.0,17299206.462985832
4311284.0,74658676.13230667
31670660.0,153989601.2052045
10593000.0,32251212.919679597
71215869.0,-1282528.8791189073
233503234.0,598284525.755863
42886719.0,85071483.43679777
8000000.0,413147.82397726364
12235843.0,30830660.119167373
36133014.0,48872405.9090327
7800000.0,-2201598.364172626
7000000.0,21990167.26661475
40227006.0,45860870.81399032
93983911.0,124212984.3578622
726936.0,9803494.76233696
42045846.0,91073535.27420494
15779455.0,45947043.06162998
11642254.0,4283425.834048659
508084.0,39884394.80373576
10389003.0,24838472.815327857
2570145.0,33770834.75861393
66980456.0,70036535.36719157
1891264.0,-1146325.5686899982
22228000.0,8265989.8021064475
5228752.0,5170634.1874438375
56191.0,-1555299.4711374557
2620000.0,-767252.4655263182
10541523.0,144938217.03072202
520000000.0,302960663.6269828
55000000.0,60817202.44890228
27685016.0,70108105.70648032
52501541.0,39949968.46608369
278019771.0,55382552.24827638
5078400.0,10291247.505331546
206871.0,9173430.428170653
1431983.0,-243467.7062098356
87320000.0,39845536.33715921
10632378.0,91919486.49024723
43095175.0,58236738.47575116
60273173.0,30815188.69266004
11990401.0,10453354.642414253
47355187.0,20946627.363102816
12952019.0,18946759.833631877
74.0,-4877863.3915963955
309208309.0,83195119.28665371
15800000.0,42996826.65879634
8138788.0,39855790.654728025
160078586.0,130600142.78840922
547333.0,36979360.691162445
563749323.0,326573240.2154406
67631903.0,220233340.6683401
44998252.0,28304705.939408362
5596267.0,17556833.092915088
179590.0,4574913.093860254
49447308.0,16454896.762281459
27201487.0,18837890.163771186
34061097.0,61830281.051285386
253899.0,6855914.226868482
87000000.0,48962116.19606745
903391.0,640920.3912925832
71485043.0,250511561.36447674
73900000.0,121359461.70021057
4856298.0,9798067.769705513
9600000.0,2072844.46542848
254100000.0,85981059.39518222
29500000.0,55023145.35118765
11620000.0,3418624.034053024
53321673.0,181138523.87725997
1104682.0,6948802.752681874
30102717.0,40376662.01380815
5864949.0,94739547.69056906
100298817.0,240457453.1619205
30036000.0,30886069.414100602
49000000.0,19260895.755177036
11790979.0,69927125.99640621
1461989.0,24984042.148066405
120000.0,23412536.02958141
18377736.0,73106298.19532938
5000000.0,-3417281.8195710657
2100000.0,-4384754.324339905
19595031.0,15815950.83423647
53854588.0,129971990.87885772
300135367.0,395000781.6493973
23717291.0,145576413.37414944
54700000.0,91340537.31499521
80205382.0,91061721.82063152
1094668.0,72879803.70727439
400000.0,-4759470.765814472
1028570889.0,595960963.3582164
27100027.0,36623019.370235816
52287414.0,19497494.64387732
4729352.0,2487793.9149003
105834556.0,84938567.09240437
245144417.0,27919959.146884974
52425855.0,7154278.88805927
2407571.0,4945438.658631656
8351526.0,15865783.21961473
30722632.0,70187891.49317801
41412264.0,69931593.52072713
29942746.0,86132055.72055222
27362712.0,18917825.867392395
48919043.0,137494020.420456
14717854.0,47648287.28572974
121790373.0,325598960.11286455
4772000.0,5019615.001258668
42931041.0,31866376.177002102
1575749.0,43322383.57942497
1980338.0,9841663.611065317
36359037.0,7823088.267269572
83761844.0,145376843.96555877
182016617.0,67273112.78057586
1405403694.0,1094548690.6095033
252000.0,-4085330.856133094
39723096.0,22473469.444660608
48854305.0,40227164.85767336
251171807.0,115444121.81136775
10539000.0,136680361.30974007
1700000.0,9876804.137938555
21000000.0,15678866.79936919
382928.0,-3140166.4378354056
61319383.0,178155742.84814882
34000000.0,40016291.713049226
400000.0,928560.389310671
161626121.0,265353266.51966482
12500000.0,35270302.60151197
12639297.0,55103141.02157827
12881605.0,75969745.35331807
54682547.0,115212140.3639119
891133.0,475192.8354814844
158162788.0,169779003.00681502
25308147.0,21906363.70636671
4633668.0,25019362.57524787
182300000.0,100243065.79050067
14711793.0,85191866.72638485
5000000.0,-1002811.3243133333
3129507.0,-1749748.0064585889
116672912.0,205068624.5097344
3642692.0,41598471.91648889
18535191.0,36868002.400371306
42064105.0,100041277.61144188
68467960.0,121431451.8068852
2181987.0,635260.0435897633
64444713.0,85012416.16893063
13300000.0,123773877.68887024
2329813.0,7863681.711172003
9679739.0,25761091.54605861
29152618.0,51982886.17359871
28202109.0,12982397.110797793
56666667.0,7498698.028155601
40855419.0,31093044.71871321
9000000.0,12695306.202255756
2043067.0,5697621.60298392
26386000.0,2416913.193459739
329400000.0,36628671.08830328
75981180.0,100826092.70607246
203600000.0,355834424.50241315
29200000.0,70065799.15066281
55181129.0,145450423.19162267
82468705.0,37638125.636496864
41200020.0,24860810.436932433
216972543.0,145698415.76651055
2429573.0,21761933.742246922
10018.0,-2257487.393261122
17589705.0,40011134.570880115
2000000.0,3612109.374449523
36993168.0,70056834.11863627
9322895.0,24887435.6825497
96060858.0,34767722.33325681
16500000.0,39946100.60945686
97250903.0,146819674.42090613
358994850.0,49758414.92703971
40266982.0,10038204.697800882
15250000.0,30886818.99871821
14575193.0,-1632573.689257665
1845819.0,-2700136.6429213174
26330482.0,24960954.941844225
4800000.0,-566638.0151023157
21600000.0,85050704.9511978
78599508.0,32423244.557099372
24741667.0,-1276682.1191016021
70692101.0,160297465.38928807
1044665.0,2189519.2038636245
30000000.0,54309902.4135764
75108998.0,91053116.58922143
4000000.0,801091.6323820408
7800000.0,-4417055.60645472
5600000.0,6454847.084514676
41590886.0,22007737.53005137
21633874.0,25051804.597497735
122700000.0,35345232.306043044
731607.0,185208320.717704
7000000.0,-2826350.944970614
163712074.0,446653855.03139347
167221571.0,16205105.184311356
119208989.0,148957189.9164635
2437000.0,-2551818.037974096
9576495.0,66977896.374779
78100000.0,41146005.6819314
31852619.0,130072225.33392362
22300000.0,26395257.091923125
101191884.0,133003434.94134362
192330738.0,162462625.56554264
506863592.0,331900208.2755149
15298355.0,1260725.296708772
362600000.0,370779452.40129167
48400000.0,12833349.705433566
6436211.0,21721246.289203417
16722143.0,11371762.67527391
801693929.0,371850968.62046313
2851888.0,4086037.281070998
10700000.0,51417142.71162902
44617342.0,55112855.638222404
793775.0,16282342.383309193
37788228.0,100472607.37751354
44907260.0,115031940.22184008
14867514.0,39954765.80763635
17900000.0,25040582.940899063
9801375.0,4003440.9876815025
73788.0,6675084.43371788
77947607.0,40617218.70928938
76669806.0,85918124.27068827
374743.0,45937448.37852466
202231360.0,90126142.39698924
113374103.0,100425844.50365704
73279888.0,139536642.43878448
3813293.0,8420644.100410344
88000000.0,115294984.45584941
47231070.0,148549809.60384816
174804407.0,145397352.60069638
145374099.0,100629131.85195105
53565.0,-2709464.0815861514
17436509.0,55377878.7756222
9800000.0,7005201.499310341
119400000.0,28522025.51174389
30857747.0,10053646.14092351
1506008.0,7599661.473005781
371353001.0,596668841.0876962
159212469.0,235297252.68757045
42724017.0,40032842.5414059
16017513.0,84885856.3020945
401748820.0,359225215.4952184
72436439.0,100347228.06896283
226425420.0,597635385.4770185
9494789.0,94232558.63860694
11000000.0,3825999.317002468
72000000.0,7508982.329109117
116300000.0,115290666.84845202
183987723.0,524407329.32235384
16670.0,9656696.110825544
1677.0,-4977613.760601168
143312.0,-5038392.534415736
1500000.0,14920413.6118998
2420917.0,42802111.888038926
254212245.0,190221522.3452996
34808403.0,145407277.10103345
15.0,-5363107.347474702
16140822.0,76079064.77394933
67000000.0,64967304.18213536
3100000.0,2871685.2720943308
13130349.0,84839621.92288074
8000000.0,3734460.0435007606
70642966.0,15916125.322532963
12379402.0,135995001.1021731
37600000.0,-2080675.3736608732
1100000.0,-4134608.7730199695
89800000.0,30888618.001800455
2000000.0,-2127089.653182865
275293450.0,190133760.9782706
782837347.0,175289469.38127863
5132274.0,7136108.956928568
348807090.0,385507310.64475816
2420162.0,9787363.701366138
7200000.0,27844401.01743057
49111202.0,145140454.96055138
103000000.0,99991025.45867777
19444631.0,4102476.10735924
2000000.0,1252590.8278081939
5892466.0,-2181299.6127279303
28646544.0,25475140.006135333
36606743.0,55069319.76363201
8880045.0,31061172.380772717
23438120.0,48177014.29160235
1015000.0,-3587658.4871349623
33333531.0,84955387.77122338
335062621.0,220716492.92946243
5914908.0,90936511.20610707
100655.0,-4605019.415671424
9923127.0,12509948.494489014
40471663.0,21917427.575322535
179780.0,-4973024.167366501
160100000.0,280431330.69647557
6451628.0,24845279.043655694
142044638.0,163244386.2902931
36857.0,12729847.061434913
698200.0,-5124925.189047351
2320250281.0,1384462518.8965993
4159678.0,6027036.580735356
35556.0,-5082274.338558424
25030264.0,12132829.111488245
1148752.0,-3714546.932330457
13204291.0,54886001.34955096
1750211.0,-4330784.231872472
10000000.0,-2749826.175185229
9166810.0,16631617.013997022
11604598.0,20251983.512559503
160388063.0,250678808.6843564
83000000.0,144921816.11928886
9600000.0,22862151.63140104
33800000.0,49743153.38422531
7600000.0,-114119.38459622301
4842699.0,10413356.807218945
8000000.0,608238.5019650832
2360281.0,16258685.492777638
2000000.0,-5223683.25942296
61779301.0,48715828.73874807
20000000.0,183489313.62408483
27187375.0,55218007.36837979
9612469.0,103007148.01157989
4600000.0,-2324963.87990957
57891803.0,73147675.26622108
206431050.0,116048253.09441158
177512032.0,4419940.18460656
100590.0,668535.0886050863
42918532.0,7528700.189962486
4842778.0,24667357.638821393
60088980.0,61044296.604651354
12055868.0,11182797.996317111
497409852.0,521452693.6853888
12589965.0,22351803.34741044
12320393.0,69922568.52193119
5451119.0,33768765.905069344
8349430.0,15851511.128495563
1600000.0,-4209414.628349103
342695435.0,220834417.58150375
9012000.0,3928812.3431529254
10609321.0,8419714.615484517
24829644.0,32419419.70786976
24500000.0,-2098785.3380221673
163247198.0,190240142.02720088
321669741.0,595920695.6725588
42330.0,18673551.232207853
244911350.0,229624195.22495008
20653717.0,4839046.118270304
2800000.0,-4526797.247491132
7235.0,2424978.723945149
14000000.0,5432655.350912079
27107960.0,100208464.9645521
103215094.0,49682257.129891224
12396383.0,18853691.407510262
5150000.0,49297.10345481336
18010317.0,85389037.4641992
215283742.0,445552025.6102862
71600000.0,27876183.405216947
945991.0,11027188.329026483
122563539.0,236843196.00291538
236000.0,-4929811.785901057
300473716.0,89974340.4555919
19885552.0,40123842.11398294
64762724.0,106038861.92452815
10390000.0,3881083.4889796413
56308881.0,76287629.19795124
147080413.0,301240067.0957364
5634828.0,18894348.87716906
13391174.0,54817639.23242555
94216343.0,130079661.21333022
65700000.0,38423737.25850193
19000000.0,12332018.124629151
66166000.0,79339372.01188187
14751272.0,5341586.423014261
4327000.0,-351434.7367704585
1862261.0,-862293.9378527813
60331447.0,130036605.0728951
43070915.0,115925205.21894549
78269970.0,100142231.66774069
2279000.0,-1030748.9033255037
42277365.0,145097758.62073272
4389334.0,853082.8214590009
1560697.0,3668637.1255238205
65565672.0,180944681.29514778
487853320.0,180899368.53014052
13475000.0,7051285.961600587
288485135.0,115349973.98339678
624026776.0,671049651.3921466
856085151.0,344821061.8083773
128000000.0,55469238.148815684
116980662.0,100289749.920485
191000000.0,8465182.450708495
2091037.0,9627312.393815497
40954603.0,145026488.115291
5380142.0,27726056.598003373
32287044.0,205138365.86255622
80460948.0,40286981.7101581
3430018.0,32972199.14136532
791217826.0,597112475.2477785
500000.0,-3793253.3171787956
18344729.0,823729.0878336579
14779858.0,28253280.499281116
175372502.0,130249097.32029326
4709246.0,9916592.089440934
2365467.0,6863859.823815078
128038368.0,175347764.9518628
2270000.0,-100101.47987012565
81967450.0,101101220.24411756
75100000.0,79319762.87828536
208550.0,-354275.089794348
37707444.0,22234391.32358126
171844840.0,205475918.80755532
100000000.0,6853215.72224511
147298761.0,38951954.54683457
212000000.0,445745358.4748584
1500000.0,-3627283.6530336738
3727746.0,24865517.828330982
13960394.0,22266374.206509188
55635037.0,9730455.2371977
37493.0,-1071097.2564673377
240891763.0,288259310.6955948
2500000.0,-3609358.706782113
104478416.0,145358404.18396568
2052415039.0,900830853.4297622
28579636.0,2741666.8686513025
2799439100.0,1069329150.582468
9411042.0,75939612.05169041
198802074.0,370765360.21048075
25023434.0,75992412.79215439
187112.0,7220392.251331875
14949697.0,21866875.588711374
4280982.0,7421214.450073872
156888.0,-841175.2740046987
389503.0,6666479.202307796
6.0,6850924.535983756
113783.0,5333161.091912402
10589102.0,70566671.59214528
3014000.0,9098326.743762499
50000000.0,39947090.06115209
309232797.0,116559323.82205312
34562222.0,39816302.53707268
16303643.0,24507767.288323265
545436.0,-4826232.003135885
121969216.0,160238877.85557622
8000000.0,-4022930.738288113
341631208.0,133688435.34829415
284139100.0,747092770.5279785
7095755.0,19667914.777374215
2199000.0,-4109516.3201231137
295206.0,9803104.978335807
2360561.0,-3404087.3372961376
19300483.0,12693509.016904082
5000.0,-5075551.2307340745
27333835.0,99967908.26907088
39861118.0,121780098.6042248
85300000.0,25026918.38819331
100000.0,-1740465.1137050698
22300000.0,67163103.74209641
36869414.0,40601537.39908912
49805462.0,175058035.50546682
348800000.0,206906725.92563635
19660000.0,27628884.93069007
1277800.0,-3693138.7956517087
366101666.0,266175740.74548376
857611174.0,532563096.85427326
11348324.0,88142625.50063196
49101993.0,49037884.209214784
59927618.0,90978817.7619246
1681545.0,6283302.752070975
278454358.0,23800354.151357133
5484302.0,54810623.12040478
4710749.0,9798127.73647492
9171289.0,60771177.95338144
5000000.0,5952237.4156744
763455561.0,133069334.48556365
77527732.0,25045807.92055691
4922166.0,30831769.504401423
4905000.0,2011101.1055018725
173700000.0,146250949.57983822
61347797.0,175083641.3160041
3878993.0,32506838.233654484
5555305.0,18843706.940403786
10629321.0,19011793.795055132
59900000.0,100165558.7410405
58972904.0,11494754.519330248
415885488.0,237122551.19820374
365304105.0,614055715.836879
42964410.0,-4720796.893821834
1273261.0,-4407246.55714369
250162278.0,238293102.53705293
23456897.0,-2003648.0583559657
429028.0,9721520.188555872
169000000.0,66812581.015532956
60781545.0,18357869.1986706
36734619.0,4996723.764198028
10429707.0,9992749.886589423
1489573.0,-771943.6387228649
200512643.0,85366220.10843936
47386287.0,175200786.40004313
4500000.0,-4136339.6349283513
2600000.0,24635335.383957382
48000000.0,251274188.7544263
14000000.0,6062506.92484034
1308242.0,69855105.90634689
31000000.0,9012804.742034944
93974620.0,145084925.73207933
136700000.0,85502074.82453376
817400891.0,220919900.21129525
2028752.0,1415729.3509330666
20966644.0,3957446.475545369
3919254.0,-3716468.2160893655
